,species,lat,long
2070,Funtumia africana (Benth.) Stapf,6.783333,-10.816667
2072,Funtumia africana (Benth.) Stapf,2.9,11.13
2076,Funtumia africana (Benth.) Stapf,2.833333,11.166667
2086,Funtumia africana (Benth.) Stapf,5.333333,-4.15
2090,Funtumia africana (Benth.) Stapf,6.266667,-10.666667
2095,Funtumia africana (Benth.) Stapf,7.466667,-8.55
2100,Funtumia africana (Benth.) Stapf,5.383333,-4.65
2107,Funtumia africana (Benth.) Stapf,6.633333,-8.7
2111,Funtumia africana (Benth.) Stapf,5.76,9.28
2116,Funtumia africana (Benth.) Stapf,4.93,13.83
2122,Funtumia latifolia (Stapf) Schltr.,-1.53,28.27
2123,Funtumia africana (Benth.) Stapf,-1.883333,28.45
2125,Funtumia africana (Benth.) Stapf,-1.033333,29.533333
2126,Funtumia africana (Benth.) Stapf,-1.016667,29.533333
2134,Funtumia africana (Benth.) Stapf,-2.85,28.45
2137,Funtumia africana (Benth.) Stapf,-11.263889,39.181945
2138,Funtumia africana (Benth.) Stapf,5.35,-6.05
2139,Funtumia latifolia (Stapf) Schltr.,5.35,-6.05
2140,Funtumia africana (Benth.) Stapf,5.35,-4.133333
2143,Funtumia africana (Benth.) Stapf,0.394444,20.841388
2147,Funtumia africana (Benth.) Stapf,-1.166667,28.616667
2151,Funtumia africana (Benth.) Stapf,-2.066667,28.566667
2158,Funtumia africana (Benth.) Stapf,-1.116667,28.166667
2160,Funtumia africana (Benth.) Stapf,-7.512222,24.166944
2162,Funtumia africana (Benth.) Stapf,-2,28.416667
2171,Funtumia africana (Benth.) Stapf,-5.983333,22.816667
2175,Funtumia africana (Benth.) Stapf,3.444444,25.691944
2180,Funtumia africana (Benth.) Stapf,0.616667,9.783333
2181,Funtumia africana (Benth.) Stapf,0.4,9.566667
2208,Funtumia latifolia (Stapf) Schltr.,-1.42,28.07
2211,Funtumia africana (Benth.) Stapf,5.2,-4.06
2216,Funtumia africana (Benth.) Stapf,-6.75,23.95
2218,Funtumia africana (Benth.) Stapf,-1.716667,28.383333
2220,Funtumia africana (Benth.) Stapf,-5.316667,18.933333
2222,Funtumia africana (Benth.) Stapf,-2.05,28.466667
2223,Funtumia latifolia (Stapf) Schltr.,-2.02,28.32
2232,Funtumia africana (Benth.) Stapf,5.17,1.43
2233,Funtumia africana (Benth.) Stapf,5.09,1.54
2234,Funtumia africana (Benth.) Stapf,5.15,-1.9
2235,Funtumia africana (Benth.) Stapf,5.283333,-1.716667
2236,Funtumia africana (Benth.) Stapf,-1.266667,28.05
2237,Funtumia latifolia (Stapf) Schltr.,-1.25,28.03
2239,Funtumia africana (Benth.) Stapf,6.41,-1.37
2245,Funtumia africana (Benth.) Stapf,0.25,9.75
2249,Funtumia africana (Benth.) Stapf,-5.633333,13.066667
2253,Funtumia africana (Benth.) Stapf,0.233333,34.8625
2259,Funtumia africana (Benth.) Stapf,5.77,9.28
2266,Funtumia africana (Benth.) Stapf,5.339736,-4.133893
2267,Funtumia africana (Benth.) Stapf,-19.075256,33.812406
2273,Funtumia africana (Benth.) Stapf,-19.29856,34.91648
2277,Funtumia africana (Benth.) Stapf,-5.283333,12.7
2292,Funtumia latifolia (Stapf) Stapf,3.86,10.61
2294,Funtumia africana (Benth.) Stapf,-19.340001,34.862223
2297,Funtumia africana (Benth.) Stapf,-7.216667,17.966667
2301,Funtumia africana (Benth.) Stapf,0.75,24.516667
2320,Funtumia africana (Benth.) Stapf,0.833333,24.266667
2328,Funtumia africana (Benth.) Stapf,1.266667,24.55
2338,Funtumia africana (Benth.) Stapf,0.05,18.316667
2346,Funtumia africana (Benth.) Stapf,0.05,18.333333
2351,Funtumia africana (Benth.) Stapf,0.056944,18.309166
2369,Funtumia africana (Benth.) Stapf,-1.416667,28.483333
2371,Funtumia africana (Benth.) Stapf,3.25,25.55
2375,Funtumia africana (Benth.) Stapf,-0.066667,18.166667
2378,Funtumia africana (Benth.) Stapf,-0.833333,12.7
2407,Funtumia africana (Benth.) Stapf,6.516667,23.25
2428,Funtumia africana (Benth.) Stapf,-4.740653,12.65625
2465,Funtumia africana (Benth.) Stapf,5.766667,-4.116667
2470,Funtumia africana (Benth.) Stapf,-2.833333,11
2471,Funtumia africana (Benth.) Stapf,-9.293711,14.80751
2478,Funtumia africana (Benth.) Stapf,8.716667,-9.466667
2481,Funtumia africana (Benth.) Stapf,7.55,-8.45
2488,Funtumia africana (Benth.) Stapf,5.133333,-3.3
2490,Funtumia africana (Benth.) Stapf,-4.101944,22.833333
2499,Funtumia africana (Benth.) Stapf,-9.138198,14.773092
2500,Funtumia africana (Benth.) Stapf,-5.616667,19.766667
2502,Funtumia africana (Benth.) Stapf,-4.1,22.75
2519,Funtumia africana (Benth.) Stapf,-4.289444,18.422499
2539,Funtumia africana (Benth.) Stapf,-4.066667,18.45
2541,Funtumia africana (Benth.) Stapf,-6.359444,22.969444
2552,Funtumia africana (Benth.) Stapf,3.083333,10.416667
2554,Funtumia africana (Benth.) Stapf,2.863888,27.652222
2556,Funtumia africana (Benth.) Stapf,-3.116667,17.066667
2577,Funtumia africana (Benth.) Stapf,0.054166,18.255555
2580,Funtumia africana (Benth.) Stapf,7.11667,2.61667
2584,Funtumia africana (Benth.) Stapf,7,2.616667
2585,Funtumia africana (Benth.) Stapf,-4.466667,15.283333
2607,Funtumia africana (Benth.) Stapf,-5.133333,15.1
2613,Funtumia africana (Benth.) Stapf,3.08333,10.41667
2614,Kickxia zenkeri K.Schum.,3.08333,10.41667
2625,Funtumia africana (Benth.) Stapf,6.083333,-0.25
2632,Funtumia africana (Benth.) Stapf,4.02,9.2
2650,Funtumia africana (Benth.) Stapf,-4.461,15.246
2655,Funtumia africana (Benth.) Stapf,7.71645,-8.3606
2656,Funtumia latifolia (Stapf) Stapf,7.39388,-8.27214
2666,Funtumia latifolia (Stapf) Stapf,-5.622778,13.102694
2673,Funtumia africana (Benth.) Stapf,5.848,-0.1745
2692,Funtumia africana (Benth.) Stapf,6.733,2.116
2694,Funtumia latifolia (Stapf) Stapf,-5.58465,13.153932
2727,Funtumia latifolia (Stapf) Stapf,-5.607012,13.227488
2986,Funtumia africana (Benth.) Stapf,0.23,34.87
3117,Funtumia africana (Benth.) Stapf,-0.1,18.766667
3155,Funtumia africana (Benth.) Stapf,-4.866667,12.866667
3166,Funtumia africana (Benth.) Stapf,8.36879,-9.29588
3167,Funtumia africana (Benth.) Stapf,8.34814,-9.29433
3168,Funtumia africana (Benth.) Stapf,8.35381,-9.29481
3169,Funtumia africana (Benth.) Stapf,8.35385,-9.29485
3170,Funtumia africana (Benth.) Stapf,8.35386,-9.2949
3171,Funtumia africana (Benth.) Stapf,8.35393,-9.29478
3172,Funtumia africana (Benth.) Stapf,8.40737,-9.20227
3173,Funtumia africana (Benth.) Stapf,8.4073,-9.2032
3174,Funtumia africana (Benth.) Stapf,8.40745,-9.20232
3175,Funtumia africana (Benth.) Stapf,8.4074,-9.20233
3176,Funtumia africana (Benth.) Stapf,8.35373,-9.29494
3177,Funtumia africana (Benth.) Stapf,8.35384,-9.29487
3178,Funtumia africana (Benth.) Stapf,8.35388,-9.2948
3179,Funtumia africana (Benth.) Stapf,8.40765,-9.20234
3180,Funtumia africana (Benth.) Stapf,8.34422,-9.29651
3181,Funtumia africana (Benth.) Stapf,8.35373,-9.29488
3182,Funtumia africana (Benth.) Stapf,8.35377,-9.29479
3183,Funtumia africana (Benth.) Stapf,8.35392,-9.29477
3184,Funtumia africana (Benth.) Stapf,8.40735,-9.20226
3185,Funtumia africana (Benth.) Stapf,8.40762,-9.2024
3206,Funtumia africana (Benth.) Stapf,-4.85,15.783333
