"","species","lat","long"
"397","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.984493,2.186705
"398","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.98715,2.189251
"399","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.987229,2.189463
"400","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.984213,2.186583
"401","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.987367,2.188975
"402","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.986791,2.189144
"403","Holarrhena floribunda (G.Don) T.Durand & Schinz",5.449599,5.88075
"404","Holarrhena floribunda (G.Don) T.Durand & Schinz",5.073797,5.771902
"405","Holarrhena floribunda (G.Don) T.Durand & Schinz",4.475675,7.606346
"406","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974135,2.169936
"407","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974024,2.169905
"408","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.973962,2.169736
"409","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974351,2.170053
"410","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.974621,2.17005
"411","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.977709,2.169992
"412","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.977214,2.170773
"413","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.977516,2.170793
"414","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.963818,2.168999
"415","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.964025,2.169012
"416","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.964211,2.169042
"417","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.964483,2.169053
"418","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.964211,2.169389
"419","Holarrhena floribunda (G.Don) T.Durand & Schinz",6.96374,2.16925
