,species,lat,long
142,Acacia auriculiformis A.Cunn. ex Benth.,26.671225,-80.104047
143,Acacia auriculiformis A.Cunn. ex Benth.,26.539112,-80.086365
144,Acacia auriculiformis A.Cunn. ex Benth.,23.106863,121.193763
145,Acacia auriculiformis A.Cunn. ex Benth.,22.60895,88.464697
146,Acacia auriculiformis A.Cunn. ex Benth.,16.280491,-61.286252
147,Acacia auriculiformis A.Cunn. ex Benth.,-27.343272,153.098375
148,Acacia auriculiformis A.Cunn. ex Benth.,26.592657,-81.855412
149,Acacia auriculiformis A.Cunn. ex Benth.,26.101367,-80.348045
150,Acacia auriculiformis A.Cunn. ex Benth.,6.304603,80.036333
151,Acacia auriculiformis A.Cunn. ex Benth.,30.650167,76.391092
152,Acacia auriculiformis A.Cunn. ex Benth.,26.42897,-80.15656
153,Acacia auriculiformis A.Cunn. ex Benth.,6.351727,2.266448
154,Acacia auriculiformis A.Cunn. ex Benth.,25.934369,-81.704029
155,Acacia auriculiformis A.Cunn. ex Benth.,26.9,-80.23311
156,Acacia auriculiformis A.Cunn. ex Benth.,26.620474,-81.805945
157,Acacia auriculiformis A.Cunn. ex Benth.,22.492038,114.293953
158,Acacia auriculiformis A.Cunn. ex Benth.,25.74799,-80.219775
159,Acacia auriculiformis A.Cunn. ex Benth.,25.891887,-81.280528
160,Acacia auriculiformis A.Cunn. ex Benth.,26.171103,-80.317599
161,Acacia auriculiformis A.Cunn. ex Benth.,26.046458,-81.701172
162,Acacia auriculiformis A.Cunn. ex Benth.,26.916972,-80.167363
163,Acacia auriculiformis A.Cunn. ex Benth.,26.664242,-80.138611
164,Acacia auriculiformis A.Cunn. ex Benth.,26.664392,-80.145011
165,Acacia auriculiformis A.Cunn. ex Benth.,1.282588,103.878404
166,Acacia auriculiformis A.Cunn. ex Benth.,26.665163,-80.1382
167,Acacia auriculiformis A.Cunn. ex Benth.,26.665905,-80.13658
168,Acacia auriculiformis A.Cunn. ex Benth.,26.670445,-80.137703
169,Acacia auriculiformis A.Cunn. ex Benth.,26.67062,-80.137169
170,Acacia auriculiformis A.Cunn. ex Benth.,26.85449,-80.240083
171,Acacia auriculiformis A.Cunn. ex Benth.,23.882858,120.621034
172,Acacia auriculiformis A.Cunn. ex Benth.,26.123597,-81.759596
173,Acacia auriculiformis A.Cunn. ex Benth.,-27.378626,153.080673
174,Acacia auriculiformis A.Cunn. ex Benth.,17.717828,77.698138
175,Acacia auriculiformis A.Cunn. ex Benth.,26.733427,-81.921686
176,Acacia auriculiformis A.Cunn. ex Benth.,26.670178,-80.140328
177,Acacia auriculiformis A.Cunn. ex Benth.,26.669842,-80.136597
178,Acacia auriculiformis A.Cunn. ex Benth.,26.632535,-80.233995
179,Acacia auriculiformis A.Cunn. ex Benth.,27.156825,-80.251428
180,Acacia auriculiformis A.Cunn. ex Benth.,26.961829,-82.112722
181,Acacia auriculiformis A.Cunn. ex Benth.,26.760987,-81.917908
182,Acacia auriculiformis A.Cunn. ex Benth.,26.618803,-82.118661
183,Acacia auriculiformis A.Cunn. ex Benth.,26.664788,-80.138939
