,species,lat,long
270,Pycnanthus angolensis (Welw.) Warb.,-1.003755,13.027095
271,Pycnanthus angolensis (Welw.) Warb.,-0.90425,12.71949
272,Pycnanthus angolensis (Welw.) Warb.,-0.1723,9.340432
273,Pycnanthus angolensis (Welw.) Warb.,-0.158044,9.356516
274,Pycnanthus angolensis (Welw.) Warb.,-0.057564,9.379756
275,Pycnanthus angolensis (Welw.) Warb.,0.03805,9.350056
283,Pycnanthus angolensis (Welw.) Warb.,-0.886645,12.92075
286,Pycnanthus angolensis (Welw.) Warb.,0.176687,6.64568
288,Pycnanthus angolensis (Welw.) Warb.,0.231335,6.494968
289,Pycnanthus angolensis (Welw.) Warb.,0.235051,6.490996
290,Pycnanthus angolensis (Welw.) Warb.,0.229077,6.499283
291,Pycnanthus angolensis (Welw.) Warb.,0.070445,6.517844
292,Pycnanthus angolensis (Welw.) Warb.,0.089687,6.519907
293,Pycnanthus angolensis (Welw.) Warb.,0.096943,6.526701
294,Pycnanthus angolensis (Welw.) Exell,4.705497,7.152673
295,Pycnanthus angolensis (Welw.) Warb.,8.04216,-9.52663
296,Pycnanthus angolensis (Welw.) Warb.,7.13526,-10.7618
297,Pycnanthus angolensis (Welw.) Warb.,0.229068,6.49972
298,Pycnanthus angolensis (Welw.) Warb.,0.232026,6.49435
299,Pycnanthus angolensis (Welw.) Warb.,0.234478,6.49171
300,Pycnanthus angolensis (Welw.) Warb.,0.069527,6.51915
301,Pycnanthus angolensis (Welw.) Warb.,0.09623,6.52667
302,Pycnanthus angolensis (Welw.) Warb.,0.09035,6.52038
303,Pycnanthus angolensis (Welw.) Warb.,1.54515,7.38995
316,Pycnanthus angolensis (Welw.) Warb.,0.161181,6.500143
317,Pycnanthus angolensis (Welw.) Warb.,0.157568,6.498234
318,Pycnanthus angolensis (Welw.) Warb.,0.152445,6.487275
319,Pycnanthus angolensis (Welw.) Warb.,0.135256,6.495162
320,Pycnanthus angolensis (Welw.) Warb.,0.241833,6.608089
321,Pycnanthus angolensis (Welw.) Warb.,0.09975,10.1098
322,Pycnanthus angolensis (Welw.) Warb.,0.15746,10.0463
323,Pycnanthus angolensis (Welw.) Warb.,0.0288,10.15293
324,Pycnanthus angolensis (Welw.) Warb.,0.241082,6.60866
325,Pycnanthus angolensis (Welw.) Warb.,0.153483,6.48705
327,Pycnanthus angolensis (Welw.) Warb.,0.135843,6.49535
328,Pycnanthus angolensis (Welw.) Warb.,0.161642,6.50024
329,Pycnanthus angolensis (Welw.) Warb.,0.158438,6.498
330,Pycnanthus angolensis (Welw.) Warb.,1.66145,7.38087
